"item","pattern_a","pattern_b","n_a","n_b","p_correct_a","p_correct_b","delta_p_correct","dxy_form_a","dxy_form_b","delta_dxy_form","raw_weight_form_a","raw_weight_form_b","ratio_raw_weight_form","dxy_common_a","dxy_common_b","delta_dxy_common","raw_weight_common_a","raw_weight_common_b","ratio_raw_weight_common"
"pm034q01t","PATTERN10","PATTERN11",297,295,0.34006734006734,0.284745762711864,-0.0553215773554757,0.511669024045261,0.589990972692394,0.0783219486471329,3.55006480858783,4.24081060454352,1.1945727284428,0.511669024045261,0.575603701196118,0.0639346771508569,3.55006480858783,4.16391540913154,1.17291250544462
"pm155q01","PATTERN01","PATTERN02",435,433,0.747126436781609,0.685912240184757,-0.0612141965968517,0.559636363636364,0.6558229352347,0.0961865715983361,2.34559821666604,2.83751119814643,1.20971749466094,0.508475524475524,0.573405624876213,0.064930100400689,2.20442917414559,2.54389865517331,1.15399427888596
"pm155q01","PATTERN01","PATTERN10",435,297,0.747126436781609,0.69023569023569,-0.056890746545919,0.559636363636364,0.417232237539767,-0.142404126096597,2.34559821666604,2.10526320983156,0.897537862568771,0.508475524475524,0.417232237539767,-0.0912432869357578,2.20442917414559,2.10526320983156,0.955015127962793
"pm155q01","PATTERN01","PATTERN11",435,295,0.747126436781609,0.616949152542373,-0.130177284239236,0.559636363636364,0.572255178449869,0.0126188148135049,2.34559821666604,2.7317949942366,1.16464745531717,0.508475524475524,0.507536711076534,-0.000938813398990268,2.20442917414559,2.52468110036337,1.1452765777072
"pm155q01","PATTERN02","PATTERN10",433,297,0.685912240184757,0.69023569023569,0.00432345005093271,0.6558229352347,0.417232237539767,-0.238590697694933,2.83751119814643,2.10526320983156,0.74194005338439,0.573405624876213,0.417232237539767,-0.156173387336447,2.54389865517331,2.10526320983156,0.827573537786291
"pm155q01","PATTERN02","PATTERN11",433,295,0.685912240184757,0.616949152542373,-0.0689630876423846,0.6558229352347,0.572255178449869,-0.0835677567848312,2.83751119814643,2.7317949942366,0.962743335082207,0.573405624876213,0.507536711076534,-0.0658689137996793,2.54389865517331,2.52468110036337,0.992445628771077
"pm155q01","PATTERN10","PATTERN11",297,295,0.69023569023569,0.616949152542373,-0.0732865376933173,0.417232237539767,0.572255178449869,0.155022940910102,2.10526320983156,2.7317949942366,1.29760259025054,0.417232237539767,0.507536711076534,0.0903044735367675,2.10526320983156,2.52468110036337,1.19922349308777
"pm155q04t","PATTERN01","PATTERN02",435,433,0.611494252873563,0.526558891454965,-0.0849353614185978,0.371068203052009,0.416067608044502,0.0449994049924929,2.17952202190756,2.51853980787118,1.155546850436,0.354851626106687,0.36949080017116,0.0146391740644729,2.14171675649286,2.39321117167271,1.1174265525156
"pm155q04t","PATTERN01","PATTERN10",435,297,0.611494252873563,0.528619528619529,-0.0828747242540345,0.371068203052009,0.268789808917197,-0.102278394134811,2.17952202190756,2.14417027613989,0.983780046536657,0.354851626106687,0.268789808917197,-0.0860618171894894,2.14171675649286,2.14417027613989,1.00114558549332
"pm155q04t","PATTERN01","PATTERN11",435,295,0.611494252873563,0.491525423728814,-0.11996882914475,0.371068203052009,0.387540229885057,0.0164720268330485,2.17952202190756,2.53988135408468,1.1653386974552,0.354851626106687,0.408137931034483,0.0532863049277961,2.14171675649286,2.59794184684649,1.21301840636514
"pm155q04t","PATTERN02","PATTERN10",433,297,0.526558891454965,0.528619528619529,0.00206063716456328,0.416067608044502,0.268789808917197,-0.147277799127304,2.51853980787118,2.14417027613989,0.851354530684298,0.36949080017116,0.268789808917197,-0.100700991253962,2.39321117167271,2.14417027613989,0.895938603964164
